,Estimated_Delay_Minutes
1497,12.115384615384615
1498,7.336956521739131
1499,12.992957746478874
1500,9.9
1501,14.268292682926829
1502,11.944444444444445
1503,7.083333333333334
1504,14.260563380281692
1505,8.678571428571429
1506,8.1
1507,5.585106382978723
1508,4.107142857142857
1509,4.827935222672065
1510,4.081858407079646
1511,6.585365853658536
1512,9.742268041237114
1513,11.5
1514,10.565217391304348
1515,13.153846153846155
1516,16.5234375
1517,14.722222222222223
1518,8.31081081081081
1519,15.1171875
1520,8.463302752293579
1521,11.25
1522,17.542372881355934
1523,14.794520547945204
1524,13.253424657534246
1525,9.34322033898305
1526,9.932432432432432
1527,24.146341463414636
1528,8.41726618705036
1529,9.346153846153847
1530,9.0
1531,9.285714285714285
1532,12.819767441860465
1533,14.500000000000002
1534,11.120689655172415
1535,7.597402597402597
1536,8.709677419354838
1537,7.453125
1538,13.928571428571429
1539,10.0
1540,7.607913669064748
1541,15.978260869565219
1542,11.25
1543,18.75
1544,11.25
1545,10.681818181818182
1546,16.96153846153846
1547,21.666666666666664
1548,5.54932735426009
1549,15.102739726027398
1550,8.013698630136986
1551,19.411764705882355
1552,11.357142857142858
1553,8.31081081081081
1554,5.97457627118644
1555,15.617647058823529
1556,10.808823529411764
1557,11.363636363636365
1558,7.682926829268293
1559,4.891304347826087
1560,4.793478260869565
1561,8.196428571428571
1562,8.638392857142858
1563,9.574468085106384
1564,15.0
1565,9.756637168141593
1566,12.347560975609756
1567,15.506756756756756
1568,12.999999999999998
1569,14.093406593406593
1570,18.07377049180328
1571,16.330645161290324
1572,11.454545454545453
1573,10.714285714285714
1574,15.0
1575,6.283783783783783
1576,9.23076923076923
1577,10.636363636363637
1578,6.795302013422819
1579,8.925619834710744
1580,13.333333333333332
1581,7.883211678832117
1582,10.72429906542056
1583,7.5493421052631575
1584,11.868131868131869
1585,5.921052631578947
1586,6.82258064516129
1587,4.5
1588,8.1
1589,7.050000000000001
1590,14.0
1591,7.9787234042553195
1592,11.15702479338843
1593,4.464285714285714
1594,11.691176470588236
1595,8.852459016393443
1596,13.660714285714285
1597,20.593220338983052
1598,13.888888888888888
1599,19.125
1600,14.732142857142858
1601,7.063953488372093
1602,16.8
1603,15.365853658536587
1604,9.173076923076923
1605,7.63157894736842
1606,5.1
1607,7.974683544303797
1608,8.20754716981132
1609,13.61111111111111
1610,11.559633027522937
1611,4.7150735294117645
1612,9.060402684563758
1613,15.652173913043478
1614,16.0
1615,5.256147540983607
1616,11.059322033898306
1617,22.8515625
1618,19.330985915492956
1619,20.034246575342465
1620,9.715909090909092
1621,16.5234375
1622,10.327868852459016
1623,10.966386554621849
1624,8.41726618705036
1625,13.797169811320755
1626,8.195364238410596
1627,7.701342281879195
1628,7.595541401273885
1629,6.288209606986899
1630,18.384146341463413
1631,5.348360655737705
1632,4.981549815498155
1633,7.686335403726708
1634,5.163934426229508
1635,5.735294117647058
1636,8.312101910828025
1637,7.909090909090909
1638,7.315270935960591
1639,16.875
1640,18.184931506849317
1641,8.105590062111801
1642,8.472222222222223
1643,6.763803680981595
1644,9.533898305084746
1645,12.162162162162163
1646,7.454819277108434
1647,7.008196721311475
1648,12.12890625
1649,13.25
1650,8.68811881188119
1651,13.660714285714285
1652,7.597402597402597
1653,6.228813559322034
1654,10.945945945945947
1655,13.351648351648352
1656,6.217105263157896
1657,10.110759493670887
1658,18.99350649350649
1659,8.476027397260275
1660,13.274999999999999
1661,13.459821428571429
1662,7.120253164556963
1663,9.315286624203821
1664,7.136563876651983
1665,8.26271186440678
1666,11.900826446280991
1667,10.45774647887324
1668,11.347826086956522
1669,11.084558823529413
1670,14.741379310344827
1671,13.928571428571429
1672,10.197841726618705
1673,15.25
1674,8.811188811188812
1675,13.846153846153847
1676,13.125
1677,12.717391304347824
1678,6.288209606986899
1679,7.544117647058823
1680,11.52439024390244
1681,12.073170731707318
1682,10.609756097560975
1683,15.194805194805195
1684,9.545454545454545
1685,7.971428571428571
1686,6.938325991189427
1687,10.018248175182482
1688,14.53125
1689,6.6891891891891895
1690,5.869565217391304
1691,11.831896551724137
1692,8.48360655737705
1693,10.648854961832061
1694,6.189956331877728
1695,8.299999999999999
1696,10.683453237410072
1697,17.77777777777778
1698,14.495192307692308
1699,9.664429530201343
1700,8.881578947368421
1701,11.842105263157894
1702,12.219827586206897
1703,12.086776859504132
1704,10.953947368421053
1705,11.25
1706,4.924242424242424
1707,5.671487603305785
1708,19.176136363636363
1709,9.283216783216783
1710,6.720779220779221
1711,12.880434782608695
1712,12.307692307692308
1713,8.971518987341772
1714,13.958333333333332
1715,11.059322033898306
1716,8.289473684210526
1717,7.932692307692308
1718,10.13888888888889
1719,14.923469387755102
1720,5.6438127090301
1721,10.26
1722,10.125
1723,19.928571428571427
1724,5.150602409638554
1725,25.08196721311475
1726,16.2
1727,13.81578947368421
1728,12.446808510638299
1729,25.450819672131146
1730,9.782608695652174
1731,10.666666666666668
1732,8.516949152542374
1733,7.163677130044842
1734,13.23529411764706
1735,8.237704918032787
1736,20.746753246753247
1737,9.45
1738,5.877551020408164
1739,8.274193548387096
1740,9.86111111111111
1741,6.907894736842105
1742,11.34297520661157
1743,10.79391891891892
1744,18.384146341463413
1745,10.950000000000001
1746,22.84090909090909
1747,5.711538461538462
1748,10.132450331125828
1749,5.969387755102042
1750,18.355263157894736
1751,11.25
1752,6.930803571428572
1753,6.036585365853659
1754,8.924581005586592
1755,16.875
1756,11.25
1757,9.84375
1758,9.186390532544378
1759,10.06578947368421
1760,17.5609756097561
1761,9.210526315789473
1762,14.747899159663866
1763,9.755244755244755
1764,10.16566265060241
1765,17.47058823529412
1766,8.391891891891893
1767,10.363636363636363
1768,10.665584415584416
1769,11.554054054054053
1770,10.182481751824817
1771,21.84782608695652
1772,9.82233502538071
1773,15.405405405405405
1774,15.981308411214952
1775,10.810055865921788
1776,10.271739130434781
1777,7.598684210526316
1778,9.987244897959183
1779,8.15625
1780,9.357476635514018
1781,15.576923076923077
1782,11.607142857142858
1783,14.936974789915967
1784,9.698275862068964
1785,9.936548223350254
1786,14.423076923076925
1787,10.14945652173913
1788,7.171314741035856
1789,12.153284671532846
1790,7.076612903225806
1791,6.290322580645161
1792,13.72340425531915
1793,12.408088235294118
1794,7.775735294117647
1795,6.1213235294117645
1796,11.595092024539877
1797,14.642857142857144
1798,16.5
1799,11.8006993006993
1800,8.451219512195122
1801,10.657894736842104
1802,8.247011952191235
1803,10.665584415584416
1804,11.66058394160584
1805,13.23529411764706
1806,21.160714285714285
1807,12.987804878048781
1808,7.961538461538462
1809,12.338709677419354
1810,9.866310160427807
1811,6.695501730103806
1812,12.259615384615383
1813,8.410194174757281
1814,12.242647058823529
1815,13.264925373134329
1816,11.067567567567568
1817,12.242647058823529
1818,11.890243902439025
1819,12.898089171974522
1820,12.127659574468085
1821,15.548780487804878
1822,8.93041237113402
1823,10.260989010989011
1824,11.984924623115578
1825,5.744680851063829
1826,9.722222222222221
1827,9.818181818181818
1828,17.542372881355934
1829,11.8006993006993
1830,7.5
1831,11.805555555555555
1832,9.692307692307693
1833,13.5
1834,11.398026315789473
1835,8.134615384615385
1836,12.96195652173913
1837,12.968749999999998
1838,14.442567567567567
1839,11.647058823529413
1840,8.832644628099175
1841,12.06953642384106
1842,12.038216560509554
1843,10.376213592233011
1844,12.14723926380368
1845,8.01
1846,6.975982532751091
1847,15.3125
1848,7.929515418502203
1849,8.878378378378379
1850,15.697674418604652
1851,15.666666666666666
1852,10.050761421319796
1853,13.882978723404255
1854,12.147887323943662
1855,21.825
1856,15.251677852348994
1857,11.975806451612902
1858,11.497252747252746
1859,7.381422924901186
1860,13.882978723404255
1861,10.883152173913043
1862,15.394736842105264
1863,14.475524475524475
1864,12.104430379746836
1865,19.736842105263158
1866,8.307692307692308
1867,14.659090909090908
1868,7.447183098591549
1869,10.04854368932039
1870,10.357142857142856
1871,16.607142857142858
1872,8.63556338028169
1873,11.192893401015228
1874,6.026785714285714
1875,6.929065743944637
1876,9.58133971291866
1877,9.1875
1878,10.010593220338983
1879,7.29933110367893
1880,12.124352331606218
1881,10.980861244019138
1882,13.609756097560975
1883,14.947552447552448
1884,7.5691244239631335
1885,10.774647887323942
1886,20.833333333333332
1887,9.320083682008368
1888,14.33937823834197
1889,9.149377593360995
1890,5.612359550561798
1891,12.321428571428573
1892,11.666666666666666
1893,15.615671641791044
1894,14.78932584269663
1895,14.47452229299363
1896,6.627475247524752
1897,13.955696202531644
1898,13.952513966480446
1899,11.363636363636365
1900,7.973684210526316
1901,12.590673575129534
1902,10.846153846153847
1903,13.636363636363637
1904,11.625000000000002
1905,8.596345514950166
1906,9.27364864864865
1907,8.703703703703704
1908,15.45
1909,9.0625
1910,17.19642857142857
1911,6.45985401459854
1912,13.846153846153847
1913,8.580508474576272
1914,15.394736842105264
1915,14.018324607329845
1916,14.817073170731708
1917,16.636363636363637
1918,16.837748344370862
1919,11.013157894736842
1920,17.30769230769231
1921,17.181818181818183
1922,18.722627737226276
1923,16.53061224489796
1924,9.523255813953488
1925,11.440677966101694
1926,10.990384615384615
1927,18.15
1928,9.285714285714285
1929,13.42741935483871
1930,12.916666666666666
1931,15.764331210191083
1932,7.066974595842956
1933,6.392045454545455
1934,6.529017857142858
1935,9.875954198473282
1936,15.59659090909091
1937,12.265037593984962
1938,13.271889400921658
1939,7.418256130790191
1940,11.83768656716418
1941,14.854368932038836
1942,20.297202797202797
1943,13.687499999999998
1944,14.630541871921181
1945,9.97907949790795
1946,22.05
1947,18.9171974522293
1948,8.75748502994012
1949,7.085889570552147
1950,9.965397923875432
1951,5.315934065934066
1952,16.225961538461537
1953,10.400943396226415
1954,12.509328358208956
1955,12.941729323308271
1956,13.824152542372882
1957,20.536912751677853
1958,8.40764331210191
1959,6.971153846153847
1960,12.465156794425088
1961,6.220302375809935
1962,14.670329670329672
1963,9.727941176470589
1964,7.207792207792207
1965,7.518028846153846
1966,9.114583333333334
1967,18.131067961165048
1968,10.88495575221239
1969,10.595930232558139
1970,9.862204724409448
1971,12.809405940594058
1972,17.051569506726455
1973,17.85874439461883
1974,9.152542372881356
1975,7.072691552062868
1976,12.661016949152543
1977,6.50190114068441
1978,7.353658536585366
1979,13.175675675675675
1980,9.76522842639594
1981,8.3184855233853
1982,8.255395683453237
1983,9.047872340425533
1984,8.642703862660944
1985,5.101214574898785
1986,10.432960893854748
1987,10.298507462686567
1988,11.552238805970148
1989,7.747422680412371
1990,10.345477386934673
1991,11.026119402985074
1992,8.149202733485195
1993,13.06451612903226
1994,12.08955223880597
1995,7.160633484162895
1996,9.383640552995391
1997,18.6864406779661
1998,9.0
1999,13.125
2000,10.748762376237623
2001,9.335106382978724
2002,16.153846153846153
2003,12.392307692307693
2004,6.977064220183487
2005,10.384615384615385
2006,13.227665706051873
2007,7.764705882352941
2008,9.932926829268293
2009,5.230398899587345
2010,10.241031390134529
2011,10.40625
2012,10.943181818181818
2013,6.884561891515994
2014,10.96938775510204
2015,11.584158415841584
2016,6.420731707317072
2017,5.96325167037862
2018,10.06827731092437
2019,16.343648208469055
2020,5.260097919216646
2021,15.592105263157896
2022,7.357414448669202
2023,5.632530120481928
2024,8.057432432432433
2025,6.73938679245283
2026,6.3563829787234045
2027,9.940298507462687
2028,8.090193704600484
2029,9.623893805309734
2030,8.521706586826348
2031,15.831447963800906
2032,15.071976967370443
2033,8.470203488372093
2034,7.253476611883691
2035,15.60693641618497
2036,13.521634615384615
2037,6.493288590604028
2038,9.465725806451614
2039,9.652269399707174
2040,8.501805054151625
2041,13.434991974317818
2042,1.25
2043,5.625
2044,0.0
2045,2.25
2046,0.0
2047,0.0
2048,0.0
2049,0.0
2050,0.0
2051,0.0
2052,0.0
2053,0.0
2054,0.0
2055,2.6470588235294117
2056,0.0
2057,0.0
2058,0.0
2059,0.0
2060,7.5
2061,0.0
2062,0.0
2063,3.9705882352941178
2064,0.0
2065,0.0
2066,1.3235294117647058
2067,1.5
2068,0.0
2069,0.0
2070,0.0
2071,3.9705882352941178
2072,0.0
2073,0.0
2074,0.0
2075,0.0
2076,3.4615384615384617
2077,6.61764705882353
2078,0.0
2079,1.875
2080,0.0
2081,0.0
2082,3.4615384615384617
2083,0.0
2084,0.0
2085,0.0
2086,1.40625
2087,0.0
2088,0.0
2089,0.0
2090,0.0
2091,0.0
2092,2.5
2093,1.40625
2094,1.7307692307692308
2095,7.5
2096,0.0
2097,2.25
2098,0.0
2099,0.0
2100,0.0
2101,0.0
2102,0.0
2103,0.0
2104,0.0
2105,0.0
2106,0.0
2107,0.0
2108,0.0
2109,0.0
2110,0.0
2111,0.0
2112,0.0
2113,0.0
2114,0.0
2115,0.0
2116,0.0
2117,0.0
2118,0.0
2119,0.0
2120,0.0
2121,0.0
2122,0.0
2123,0.0
2124,0.0
2125,0.0
2126,0.0
2127,22.5
2128,5.625
2129,0.0
2130,0.0
2131,0.0
2132,1.0714285714285714
2133,0.0
2134,0.0
2135,0.0
2136,0.0
2137,4.5
2138,1.7307692307692308
2139,3.4615384615384617
2140,2.0454545454545454
2141,0.0
2142,0.0
2143,0.0
2144,0.0
2145,0.0
2146,0.0
2147,2.0454545454545454
2148,0.0
2149,0.0
2150,0.0
2151,22.5
2152,6.75
2153,2.5
2154,2.3684210526315788
2155,15.0
2156,9.0
2157,7.5
2158,11.25
2159,15.0
2160,15.0
2161,9.0
2162,8.4375
2163,4.5
2164,1.5517241379310345
2165,1.5517241379310345
2166,8.534482758620689
2167,2.3684210526315788
2168,5.625
2169,9.0
2170,11.25
2171,16.875
2172,4.821428571428571
2173,22.5
2174,22.5
2175,3.214285714285714
2176,1.1842105263157894
2177,2.903225806451613
2178,3.75
2179,2.5
2180,2.5
2181,8.4375
2182,5.0
2183,2.5
2184,7.5
2185,1.2980769230769231
2186,1.3235294117647058
2187,1.125
2188,5.0
2189,11.25
2190,11.25
2191,5.921052631578947
2192,2.6470588235294117
2193,5.625
2194,4.5
2195,3.9705882352941178
2196,5.0
2197,6.428571428571428
2198,1.5
2199,1.5
2200,3.75
2201,2.25
2202,3.75
2203,2.1774193548387095
2204,5.625
2205,5.0
2206,3.75
2207,3.75
2208,7.5
2209,2.8125
2210,2.8125
2211,9.642857142857142
2212,4.090909090909091
2213,6.25
2214,3.0
2215,1.5
2216,2.8125
2217,4.21875
2218,6.428571428571428
2219,1.9565217391304348
2220,3.214285714285714
2221,4.5
2222,11.25
2223,2.3275862068965516
2224,1.607142857142857
2225,2.8125
2226,1.7307692307692308
2227,9.375
2228,15.0
2229,11.25
2230,2.8125
2231,2.25
2232,11.25
2233,2.8125
2234,4.5
2235,15.0
2236,6.25
2237,3.75
2238,4.7368421052631575
2239,2.8125
2240,2.6470588235294117
2241,2.3684210526315788
2242,2.8125
2243,3.9705882352941178
2244,11.25
2245,3.75
2246,4.21875
2247,5.625
2248,2.3684210526315788
2249,3.75
2250,1.0714285714285714
2251,3.214285714285714
2252,4.5
2253,9.0
2254,9.0
2255,5.1923076923076925
2256,6.923076923076923
2257,4.21875
2258,5.625
2259,5.625
2260,4.090909090909091
2261,3.9705882352941178
2262,22.5
2263,22.5
2264,1.0
2265,2.1774193548387095
2266,6.428571428571428
